county_fips,State Name,County Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
22109,Louisiana,Terrebonne,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.022764,4.057897,35.0,17.1,15.9,15.4,123,100,Y
22109,Louisiana,Terrebonne,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.022764,4.057897,35.0,17.1,15.9,15.4,123,100,Y
22109,Louisiana,Terrebonne,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.022764,4.057897,35.0,17.1,15.9,15.4,123,100,Y
22109,Louisiana,Terrebonne,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.022764,4.057897,35.0,17.1,15.9,15.4,123,100,Y
22121,Louisiana,West Baton Rouge,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039904,0.011481,0.071,0.071,0.07,0.07,8540,97,Y
22121,Louisiana,West Baton Rouge,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039904,0.011481,0.071,0.071,0.07,0.07,8540,97,Y
22121,Louisiana,West Baton Rouge,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039796,0.011596,0.071,0.071,0.07,0.07,6061,96,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
22121,Louisiana,West Baton Rouge,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.960704,3.584047,23.7,22.7,21.7,20.7,341,93,Y
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.393103,3.240473,12.7,12.1,11.7,10.1,29,48,N
23001,Maine,Androscoggin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035191,0.008258,0.063,0.054,0.053,0.053,5260,97,Y
23001,Maine,Androscoggin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035191,0.008258,0.063,0.054,0.053,0.053,5260,97,Y
23001,Maine,Androscoggin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035217,0.008347,0.063,0.054,0.053,0.053,3751,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.096667,3.023017,20.7,9.8,9.3,9.1,60,98,Y
23003,Maine,Aroostook,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031303,0.007384,0.053,0.051,0.049,0.048,8072,97,Y
23003,Maine,Aroostook,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031303,0.007384,0.053,0.051,0.049,0.048,8072,97,Y
23003,Maine,Aroostook,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031235,0.007466,0.053,0.051,0.049,0.048,6143,98,Y
23005,Maine,Cumberland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03522,0.008934,0.062,0.059,0.058,0.056,8742,99,Y
23005,Maine,Cumberland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03522,0.008934,0.062,0.059,0.058,0.056,8742,99,Y
23005,Maine,Cumberland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035049,0.008997,0.062,0.059,0.058,0.056,6196,99,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.362903,3.078601,14.7,13.1,12.1,11.2,62,100,Y
23005,Maine,Cumberland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037938,0.009538,0.076,0.068,0.063,0.063,8356,97,Y
23005,Maine,Cumberland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037938,0.009538,0.076,0.068,0.063,0.063,8356,97,Y
23005,Maine,Cumberland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037983,0.009707,0.076,0.068,0.063,0.063,5936,97,Y
23009,Maine,Hancock,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042857,0.010221,0.072,0.069,0.069,0.069,5886,99,Y
23009,Maine,Hancock,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042857,0.010221,0.072,0.069,0.069,0.069,5886,99,Y
23009,Maine,Hancock,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041563,0.010332,0.072,0.069,0.069,0.069,4180,100,Y
23009,Maine,Hancock,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037391,0.008261,0.066,0.062,0.061,0.061,8694,99,Y
23009,Maine,Hancock,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037391,0.008261,0.066,0.062,0.061,0.061,8694,99,Y
23009,Maine,Hancock,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036802,0.008428,0.066,0.062,0.061,0.061,6173,99,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.118868,2.29967,13.3,8.9,7.5,6.1,53,87,N
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23009,Maine,Hancock,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.633333,2.445311,11.4,11.0,10.6,9.5,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.665,2.930426,16.0,11.2,11.0,9.9,60,98,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.736667,2.555924,10.7,10.0,9.7,7.9,30,100,Y
23011,Maine,Kennebec,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036472,0.008243,0.063,0.055,0.053,0.053,5403,96,Y
23011,Maine,Kennebec,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036472,0.008243,0.063,0.055,0.053,0.053,5403,96,Y
23011,Maine,Kennebec,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036335,0.008314,0.063,0.055,0.053,0.053,3848,98,Y
23013,Maine,Knox,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036753,0.009385,0.065,0.064,0.063,0.062,8460,95,Y
23013,Maine,Knox,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036753,0.009385,0.065,0.064,0.063,0.062,8460,95,Y
23013,Maine,Knox,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036517,0.009506,0.065,0.064,0.063,0.062,6026,96,Y
23017,Maine,Oxford,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033206,0.008178,0.057,0.052,0.05,0.05,5622,98,Y
23017,Maine,Oxford,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033206,0.008178,0.057,0.052,0.05,0.05,5622,98,Y
23017,Maine,Oxford,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032967,0.008276,0.057,0.052,0.05,0.05,4000,99,Y
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.626667,3.167282,15.0,10.1,9.2,7.6,30,49,N
23019,Maine,Penobscot,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037505,0.008695,0.065,0.06,0.059,0.058,6108,99,Y
23019,Maine,Penobscot,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037505,0.008695,0.065,0.06,0.059,0.058,6108,99,Y
23019,Maine,Penobscot,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037017,0.008819,0.065,0.06,0.059,0.058,4328,98,Y
23023,Maine,Sagadahoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038508,0.009389,0.068,0.066,0.065,0.062,4860,98,Y
23023,Maine,Sagadahoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038508,0.009389,0.068,0.066,0.065,0.062,4860,98,Y
23023,Maine,Sagadahoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038456,0.009533,0.068,0.066,0.065,0.062,3453,98,Y
23029,Maine,Washington,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03555,0.007484,0.057,0.054,0.054,0.051,5388,98,Y
23029,Maine,Washington,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03555,0.007484,0.057,0.054,0.054,0.051,5388,98,Y
23029,Maine,Washington,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035382,0.007495,0.057,0.054,0.054,0.051,3820,97,Y
23029,Maine,Washington,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033063,0.007308,0.05,0.05,0.049,0.049,7495,78,Y
23029,Maine,Washington,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033063,0.007308,0.05,0.05,0.049,0.049,7495,78,Y
23029,Maine,Washington,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032828,0.007444,0.05,0.05,0.049,0.049,5320,79,Y
23031,Maine,York,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037073,0.009307,0.064,0.062,0.061,0.057,8565,97,Y
23031,Maine,York,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037073,0.009307,0.064,0.062,0.061,0.057,8565,97,Y
23031,Maine,York,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036894,0.009282,0.064,0.062,0.061,0.057,6118,98,Y
23031,Maine,York,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039467,0.010505,0.079,0.069,0.069,0.065,3830,83,Y
23031,Maine,York,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039467,0.010505,0.079,0.069,0.069,0.065,3830,83,Y
23031,Maine,York,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039329,0.010568,0.079,0.069,0.069,0.065,2726,83,Y
24003,Maryland,Anne Arundel,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044995,0.011835,0.079,0.069,0.068,0.068,4983,82,Y
24003,Maryland,Anne Arundel,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044995,0.011835,0.079,0.069,0.068,0.068,4983,82,Y
24003,Maryland,Anne Arundel,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044955,0.011891,0.079,0.069,0.068,0.068,3521,82,Y
24005,Maryland,Baltimore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046408,0.011284,0.075,0.072,0.071,0.071,5865,100,Y
24005,Maryland,Baltimore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046408,0.011284,0.075,0.072,0.071,0.071,5865,100,Y
24005,Maryland,Baltimore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046209,0.011566,0.075,0.072,0.071,0.071,4159,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.606667,3.899596,15.9,15.4,13.4,12.3,30,100,Y
24005,Maryland,Baltimore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046382,0.010612,0.074,0.072,0.071,0.07,8528,95,Y
24005,Maryland,Baltimore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046382,0.010612,0.074,0.072,0.071,0.07,8528,95,Y
24005,Maryland,Baltimore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046285,0.010764,0.074,0.072,0.071,0.07,6068,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24005,Maryland,Baltimore,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.428333,3.92718,21.8,16.2,15.9,14.5,60,98,Y
24009,Maryland,Calvert,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044321,0.009176,0.073,0.069,0.068,0.067,5690,96,Y
24009,Maryland,Calvert,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044321,0.009176,0.073,0.069,0.068,0.067,5690,96,Y
24009,Maryland,Calvert,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044322,0.009393,0.073,0.069,0.068,0.067,4033,95,Y
24013,Maryland,Carroll,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045631,0.010489,0.068,0.067,0.067,0.066,5846,98,Y
24013,Maryland,Carroll,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045631,0.010489,0.068,0.067,0.067,0.066,5846,98,Y
24013,Maryland,Carroll,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045309,0.01095,0.068,0.067,0.067,0.066,4147,99,Y
24015,Maryland,Cecil,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045679,0.010531,0.078,0.078,0.073,0.07,5824,98,Y
24015,Maryland,Cecil,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045679,0.010531,0.078,0.078,0.073,0.07,5824,98,Y
24015,Maryland,Cecil,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045581,0.010746,0.078,0.078,0.073,0.07,4140,98,Y
24017,Maryland,Charles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043188,0.009714,0.076,0.075,0.067,0.063,5615,93,Y
24017,Maryland,Charles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043188,0.009714,0.076,0.075,0.067,0.063,5615,93,Y
24017,Maryland,Charles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043166,0.009896,0.076,0.075,0.067,0.063,3988,93,Y
24019,Maryland,Dorchester,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045308,0.009199,0.073,0.068,0.065,0.065,8692,98,Y
24019,Maryland,Dorchester,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045308,0.009199,0.073,0.068,0.065,0.065,8692,98,Y
24019,Maryland,Dorchester,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045087,0.00943,0.073,0.068,0.065,0.065,6173,99,Y
24019,Maryland,Dorchester,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043584,0.008182,0.065,0.061,0.06,0.059,8489,94,Y
24019,Maryland,Dorchester,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043584,0.008182,0.065,0.061,0.06,0.059,8489,94,Y
24019,Maryland,Dorchester,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043336,0.008429,0.065,0.061,0.06,0.059,6022,96,Y
24021,Maryland,Frederick,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045502,0.010729,0.07,0.067,0.067,0.066,5807,98,Y
24021,Maryland,Frederick,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045502,0.010729,0.07,0.067,0.067,0.066,5807,98,Y
24021,Maryland,Frederick,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045274,0.011068,0.07,0.067,0.067,0.066,4131,98,Y
24023,Maryland,Garrett,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041422,0.009904,0.066,0.064,0.063,0.063,8685,98,Y
24023,Maryland,Garrett,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041422,0.009904,0.066,0.064,0.063,0.063,8685,98,Y
24023,Maryland,Garrett,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041229,0.010119,0.066,0.064,0.063,0.063,6156,98,Y
