County Code,State Name,County Name,City Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045702,0.010627,0.072,0.071,0.068,0.068,6190,99,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045702,0.010627,0.072,0.071,0.068,0.068,6190,99,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045561,0.010451,0.068,0.068,0.067,0.067,6170,99,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043044,0.012758,0.076,0.069,0.068,0.067,8712,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043255,0.012944,0.076,0.076,0.073,0.069,8746,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043255,0.012944,0.076,0.076,0.073,0.069,8746,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043044,0.012758,0.076,0.069,0.068,0.067,8712,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043255,0.012944,0.076,0.076,0.073,0.069,8746,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043255,0.012944,0.076,0.076,0.073,0.069,8746,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043313,0.012914,0.076,0.076,0.073,0.069,6197,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043102,0.012728,0.076,0.069,0.068,0.067,6177,100,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043313,0.012914,0.076,0.076,0.073,0.069,6197,100,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046414,0.012196,0.075,0.071,0.07,0.07,8687,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046592,0.012394,0.083,0.075,0.071,0.071,8728,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046592,0.012394,0.083,0.075,0.071,0.071,8728,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046414,0.012196,0.075,0.071,0.07,0.07,8687,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046592,0.012394,0.083,0.075,0.071,0.071,8728,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046592,0.012394,0.083,0.075,0.071,0.071,8728,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046641,0.012364,0.083,0.075,0.071,0.071,6184,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046641,0.012364,0.083,0.075,0.071,0.071,6184,99,Y
13,Arizona,Maricopa,Chandler,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046463,0.012164,0.075,0.071,0.07,0.07,6157,99,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047312,0.012558,0.08,0.079,0.073,0.073,8755,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046956,0.012279,0.079,0.073,0.071,0.071,8680,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047312,0.012558,0.08,0.079,0.073,0.073,8755,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047312,0.012558,0.08,0.079,0.073,0.073,8755,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047312,0.012558,0.08,0.079,0.073,0.073,8755,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046956,0.012279,0.079,0.073,0.071,0.071,8680,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047008,0.012255,0.079,0.073,0.071,0.071,6153,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047365,0.012534,0.08,0.079,0.073,0.073,6200,100,Y
13,Arizona,Maricopa,Tempe,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047365,0.012534,0.08,0.079,0.073,0.073,6200,100,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049815,0.009748,0.072,0.071,0.071,0.071,8559,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049683,0.009628,0.072,0.071,0.07,0.07,8525,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049815,0.009748,0.072,0.071,0.071,0.071,8559,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049815,0.009748,0.072,0.071,0.071,0.071,8559,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049815,0.009748,0.072,0.071,0.071,0.071,8559,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049683,0.009628,0.072,0.071,0.07,0.07,8525,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049831,0.009777,0.072,0.071,0.071,0.071,6064,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049699,0.009656,0.072,0.071,0.07,0.07,6044,98,Y
13,Arizona,Maricopa,Cave Creek,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049831,0.009777,0.072,0.071,0.071,0.071,6064,98,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047846,0.011772,0.082,0.08,0.077,0.075,8715,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047846,0.011772,0.082,0.08,0.077,0.075,8715,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047213,0.011304,0.077,0.075,0.074,0.073,8606,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047846,0.011772,0.082,0.08,0.077,0.075,8715,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047846,0.011772,0.082,0.08,0.077,0.075,8715,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047213,0.011304,0.077,0.075,0.074,0.073,8606,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047978,0.011775,0.082,0.08,0.077,0.075,6172,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047343,0.011312,0.077,0.075,0.074,0.073,6105,99,Y
13,Arizona,Maricopa,Surprise,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047978,0.011775,0.082,0.08,0.077,0.075,6172,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044554,0.011309,0.072,0.071,0.071,0.071,8700,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044554,0.011309,0.072,0.071,0.071,0.071,8700,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04424,0.011135,0.071,0.069,0.069,0.068,8657,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044554,0.011309,0.072,0.071,0.071,0.071,8700,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04424,0.011135,0.071,0.069,0.069,0.068,8657,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044554,0.011309,0.072,0.071,0.071,0.071,8700,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044645,0.011292,0.072,0.071,0.071,0.071,6179,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044645,0.011292,0.072,0.071,0.071,0.071,6179,99,Y
13,Arizona,Maricopa,Buckeye,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044331,0.01112,0.071,0.069,0.069,0.068,6153,99,Y
13,Arizona,Maricopa,Fort McDowell,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.055459,0.02131,0.166,0.163,0.137,0.135,5821,66,N
13,Arizona,Maricopa,Fort McDowell,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.055459,0.02131,0.166,0.163,0.137,0.135,5821,66,N
13,Arizona,Maricopa,Fort McDowell,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.055583,0.021237,0.166,0.163,0.137,0.135,4126,66,N
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052061,0.008149,0.077,0.076,0.071,0.07,4781,92,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052061,0.008149,0.077,0.076,0.071,0.07,4781,92,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051893,0.007971,0.076,0.071,0.07,0.069,4764,92,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051893,0.007971,0.076,0.071,0.07,0.069,4764,92,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052061,0.008149,0.077,0.076,0.071,0.07,4781,92,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052061,0.008149,0.077,0.076,0.071,0.07,4781,92,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.05192,0.008232,0.077,0.076,0.071,0.07,3394,93,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.05192,0.008232,0.077,0.076,0.071,0.07,3394,93,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051754,0.008054,0.076,0.071,0.07,0.069,3384,93,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052546,0.010792,0.079,0.075,0.074,0.074,5422,63,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053104,0.010951,0.079,0.075,0.075,0.075,5497,63,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053104,0.010951,0.079,0.075,0.075,0.075,5497,63,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052546,0.010792,0.079,0.075,0.074,0.074,5422,63,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053104,0.010951,0.079,0.075,0.075,0.075,5497,63,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053104,0.010951,0.079,0.075,0.075,0.075,5497,63,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053132,0.010976,0.079,0.075,0.075,0.075,3898,62,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052568,0.010817,0.079,0.075,0.074,0.074,3851,62,N
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053132,0.010976,0.079,0.075,0.075,0.075,3898,62,N
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.256667,2.982001,19.3,14.4,12.5,10.9,60,98,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.488889,2.637501,13.8,11.2,10.0,9.6,27,87,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049052,0.011338,0.082,0.078,0.075,0.074,8362,96,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049516,0.011556,0.082,0.078,0.075,0.075,8484,96,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049516,0.011556,0.082,0.078,0.075,0.075,8484,96,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049594,0.011632,0.082,0.078,0.077,0.075,8484,96,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049594,0.011632,0.082,0.078,0.077,0.075,8484,96,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049052,0.011338,0.082,0.078,0.075,0.074,8362,96,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0491,0.011349,0.082,0.078,0.075,0.074,5929,97,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04964,0.011639,0.082,0.078,0.077,0.075,6009,97,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04964,0.011639,0.082,0.078,0.077,0.075,6009,97,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051409,0.011563,0.085,0.081,0.08,0.079,8716,100,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050804,0.011435,0.085,0.081,0.08,0.079,8617,100,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051409,0.011563,0.085,0.081,0.08,0.079,8716,100,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050804,0.011435,0.085,0.081,0.08,0.079,8617,100,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051409,0.011563,0.085,0.081,0.08,0.079,8716,100,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051409,0.011563,0.085,0.081,0.08,0.079,8716,100,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050892,0.011415,0.085,0.081,0.08,0.079,6112,99,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0515,0.011539,0.085,0.081,0.08,0.079,6175,99,Y
13,Arizona,Maricopa,Mesa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0515,0.011539,0.085,0.081,0.08,0.079,6175,99,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049587,0.011987,0.08,0.077,0.077,0.077,8664,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049175,0.011702,0.08,0.077,0.077,0.076,8542,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049587,0.011987,0.08,0.077,0.077,0.077,8664,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049587,0.011987,0.08,0.077,0.077,0.077,8664,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049175,0.011702,0.08,0.077,0.077,0.076,8542,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049587,0.011987,0.08,0.077,0.077,0.077,8664,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049698,0.01204,0.08,0.077,0.077,0.077,6137,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049698,0.01204,0.08,0.077,0.077,0.077,6137,98,Y
13,Arizona,Maricopa,Scottsdale,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049215,0.011697,0.08,0.077,0.077,0.076,6057,98,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049535,0.008088,0.072,0.072,0.07,0.07,8659,99,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049804,0.008552,0.087,0.078,0.074,0.072,8741,99,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049804,0.008552,0.087,0.078,0.074,0.072,8741,99,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049804,0.008552,0.087,0.078,0.074,0.072,8741,99,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049804,0.008552,0.087,0.078,0.074,0.072,8741,99,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049535,0.008088,0.072,0.072,0.07,0.07,8659,99,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049508,0.008641,0.087,0.074,0.072,0.072,6197,100,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049268,0.00826,0.072,0.072,0.07,0.07,6143,100,Y
13,Arizona,Maricopa,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049508,0.008641,0.087,0.074,0.072,0.072,6197,100,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049306,0.011004,0.078,0.077,0.077,0.076,8547,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049945,0.01142,0.078,0.077,0.077,0.077,8697,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049945,0.01142,0.078,0.077,0.077,0.077,8697,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049306,0.011004,0.078,0.077,0.077,0.076,8547,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049945,0.01142,0.078,0.077,0.077,0.077,8697,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049945,0.01142,0.078,0.077,0.077,0.077,8697,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049325,0.010979,0.078,0.077,0.077,0.076,6071,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049964,0.011395,0.078,0.077,0.077,0.077,6165,99,Y
13,Arizona,Maricopa,Blue Point (District),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049964,0.011395,0.078,0.077,0.077,0.077,6165,99,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050628,0.010491,0.077,0.076,0.076,0.076,8307,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051312,0.011008,0.078,0.077,0.076,0.076,8488,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051312,0.011008,0.078,0.077,0.076,0.076,8488,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051312,0.011008,0.078,0.077,0.076,0.076,8488,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050628,0.010491,0.077,0.076,0.076,0.076,8307,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051312,0.011008,0.078,0.077,0.076,0.076,8488,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050628,0.010508,0.077,0.076,0.076,0.076,5902,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051312,0.011024,0.078,0.077,0.076,0.076,6020,97,Y
13,Arizona,Maricopa,Fountain Hills,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051312,0.011024,0.078,0.077,0.076,0.076,6020,97,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04813,0.012709,0.089,0.078,0.078,0.076,8559,97,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04813,0.012709,0.089,0.078,0.078,0.076,8559,97,Y
13,Arizona,Maricopa,Phoenix,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048233,0.012705,0.089,0.078,0.078,0.076,6075,98,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
13,Arizona,Maricopa,Phoenix,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.14918,6.120123,44.8,39.4,27.7,25.4,122,99,Y
17,Arizona,Navajo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046897,0.007799,0.068,0.068,0.065,0.065,8689,99,Y
17,Arizona,Navajo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046897,0.007799,0.068,0.068,0.065,0.065,8689,99,Y
17,Arizona,Navajo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04686,0.007797,0.068,0.068,0.065,0.065,6143,98,Y
19,Arizona,Pima,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048466,0.008551,0.072,0.071,0.07,0.069,8553,98,Y
19,Arizona,Pima,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048466,0.008551,0.072,0.071,0.07,0.069,8553,98,Y
19,Arizona,Pima,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048427,0.008706,0.072,0.071,0.07,0.069,6059,98,Y
