County Code,State Name,County Name,City Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.681461,4.141187,26.5,21.8,20.2,20.1,178,49,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.681461,4.141187,26.5,21.8,20.2,20.1,178,49,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.681461,4.141187,26.5,21.8,20.2,20.1,178,49,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.681461,4.141187,26.5,21.8,20.2,20.1,178,49,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.681461,4.141187,26.5,21.8,20.2,20.1,178,49,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.681461,4.141187,26.5,21.8,20.2,20.1,178,49,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.454839,3.822725,18.7,16.1,12.5,10.9,31,51,N
153,Iowa,Polk,Polk City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044943,0.009323,0.067,0.066,0.065,0.063,2917,50,N
153,Iowa,Polk,Polk City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044943,0.009323,0.067,0.066,0.065,0.063,2917,50,N
153,Iowa,Polk,Polk City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044926,0.009415,0.067,0.066,0.065,0.063,2070,49,N
153,Iowa,Polk,Polk City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045109,0.008744,0.065,0.064,0.062,0.062,2878,49,N
153,Iowa,Polk,Polk City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045109,0.008744,0.065,0.064,0.062,0.062,2878,49,N
153,Iowa,Polk,Polk City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044992,0.008788,0.065,0.064,0.062,0.062,2050,49,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
153,Iowa,Polk,Des Moines,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.64142,4.08893,25.9,21.1,20.4,18.3,169,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.054098,4.240345,23.3,21.1,16.7,14.7,61,50,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
155,Iowa,Pottawattamie,Council Bluffs,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.583333,3.015372,13.1,12.2,12.0,11.9,30,49,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04644,0.010453,0.069,0.069,0.069,0.067,2823,47,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04644,0.010453,0.069,0.069,0.069,0.067,2823,47,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046409,0.010573,0.069,0.069,0.069,0.067,2001,47,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046566,0.010596,0.069,0.069,0.068,0.067,2751,46,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046566,0.010596,0.069,0.069,0.068,0.067,2751,46,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046571,0.010732,0.069,0.069,0.068,0.067,1950,46,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040446,0.011536,0.068,0.067,0.067,0.067,4108,46,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040446,0.011536,0.068,0.067,0.067,0.067,4108,46,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040392,0.011632,0.068,0.067,0.067,0.067,2913,45,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040895,0.010644,0.067,0.066,0.065,0.065,4178,47,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040895,0.010644,0.067,0.066,0.065,0.065,4178,47,N
163,Iowa,Scott,Davenport,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040771,0.010763,0.067,0.066,0.065,0.065,2957,47,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.86257,4.098574,23.2,21.6,19.6,18.8,179,49,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.177419,5.000781,23.8,21.6,16.0,11.6,31,51,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
163,Iowa,Scott,Davenport,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.058065,4.181009,27.6,17.3,15.6,14.6,62,50,N
177,Iowa,Van Buren,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04347,0.007693,0.062,0.062,0.061,0.06,2851,48,N
177,Iowa,Van Buren,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04347,0.007693,0.062,0.062,0.061,0.06,2851,48,N
177,Iowa,Van Buren,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043297,0.007796,0.062,0.062,0.061,0.06,2019,48,N
177,Iowa,Van Buren,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04465,0.008253,0.064,0.062,0.062,0.062,2852,48,N
177,Iowa,Van Buren,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04465,0.008253,0.064,0.062,0.062,0.062,2852,48,N
177,Iowa,Van Buren,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0445,0.008324,0.064,0.062,0.062,0.062,2020,48,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
177,Iowa,Van Buren,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.445902,3.888983,24.4,15.2,13.6,13.1,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.62623,4.758953,32.1,14.5,14.1,13.9,61,50,N
193,Iowa,Woodbury,Sioux City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046066,0.011132,0.077,0.071,0.071,0.07,2924,50,N
193,Iowa,Woodbury,Sioux City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046066,0.011132,0.077,0.071,0.071,0.07,2924,50,N
193,Iowa,Woodbury,Sioux City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045992,0.0113,0.077,0.071,0.071,0.07,2070,49,N
193,Iowa,Woodbury,Sioux City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046057,0.011251,0.076,0.07,0.07,0.069,2553,43,N
193,Iowa,Woodbury,Sioux City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046057,0.011251,0.076,0.07,0.07,0.069,2553,43,N
193,Iowa,Woodbury,Sioux City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04576,0.011617,0.076,0.07,0.07,0.069,1805,42,N
45,Kansas,Douglas,Lawrence,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042825,0.009684,0.061,0.061,0.057,0.057,966,16,N
45,Kansas,Douglas,Lawrence,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042825,0.009684,0.061,0.061,0.057,0.057,966,16,N
45,Kansas,Douglas,Lawrence,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042949,0.009854,0.061,0.061,0.057,0.057,684,16,N
91,Kansas,Johnson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044419,0.00737,0.062,0.057,0.054,0.052,2124,13,N
91,Kansas,Johnson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044419,0.00737,0.062,0.057,0.054,0.052,2124,13,N
91,Kansas,Johnson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043967,0.007823,0.062,0.057,0.054,0.052,1501,12,N
103,Kansas,Leavenworth,Leavenworth,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042103,0.006044,0.051,0.05,0.05,0.049,2132,12,N
103,Kansas,Leavenworth,Leavenworth,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042103,0.006044,0.051,0.05,0.05,0.049,2132,12,N
103,Kansas,Leavenworth,Leavenworth,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04231,0.007649,0.064,0.051,0.05,0.05,1509,12,N
133,Kansas,Neosho,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043968,0.00676,0.059,0.055,0.054,0.052,2143,13,N
133,Kansas,Neosho,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043968,0.00676,0.059,0.055,0.054,0.052,2143,13,N
133,Kansas,Neosho,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0439,0.007112,0.059,0.055,0.054,0.052,1517,12,N
173,Kansas,Sedgwick,Wichita,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04371,0.007734,0.064,0.059,0.057,0.053,2146,13,N
173,Kansas,Sedgwick,Wichita,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04371,0.007734,0.064,0.059,0.057,0.053,2146,13,N
173,Kansas,Sedgwick,Wichita,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0434,0.007668,0.064,0.059,0.057,0.051,1517,12,N
173,Kansas,Sedgwick,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042452,0.007474,0.063,0.056,0.053,0.049,1829,13,N
173,Kansas,Sedgwick,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042452,0.007474,0.063,0.056,0.053,0.049,1829,13,N
173,Kansas,Sedgwick,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042267,0.007529,0.063,0.056,0.053,0.049,1294,12,N
177,Kansas,Shawnee,Topeka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046806,0.00791,0.068,0.066,0.057,0.055,2060,13,N
177,Kansas,Shawnee,Topeka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046806,0.00791,0.068,0.066,0.057,0.055,2060,13,N
177,Kansas,Shawnee,Topeka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046433,0.008439,0.068,0.066,0.057,0.055,1458,12,N
191,Kansas,Sumner,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.017484,0.007628,0.033,0.032,0.03,0.03,2149,13,N
191,Kansas,Sumner,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.017484,0.007628,0.033,0.032,0.03,0.03,2149,13,N
191,Kansas,Sumner,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0171,0.008147,0.033,0.032,0.03,0.03,1522,12,N
195,Kansas,Trego,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0412,0.006127,0.056,0.049,0.048,0.047,2135,12,N
195,Kansas,Trego,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0412,0.006127,0.056,0.049,0.048,0.047,2135,12,N
195,Kansas,Trego,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041138,0.00676,0.056,0.049,0.048,0.047,1511,12,N
209,Kansas,Wyandotte,Kansas City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035787,0.009368,0.059,0.058,0.052,0.052,2138,24,N
209,Kansas,Wyandotte,Kansas City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035787,0.009368,0.059,0.058,0.052,0.052,2138,24,N
209,Kansas,Wyandotte,Kansas City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03533,0.009707,0.059,0.058,0.052,0.052,1513,24,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
209,Kansas,Wyandotte,Kansas City,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.833333,4.484074,23.4,15.6,11.2,10.9,27,23,N
13,Kentucky,Bell,Middlesborough (corporate name for Middlesboro),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047516,0.006506,0.06,0.059,0.058,0.057,740,13,N
13,Kentucky,Bell,Middlesborough (corporate name for Middlesboro),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047516,0.006506,0.06,0.059,0.058,0.057,740,13,N
13,Kentucky,Bell,Middlesborough (corporate name for Middlesboro),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046833,0.007292,0.06,0.059,0.058,0.057,523,12,N
15,Kentucky,Boone,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043194,0.008356,0.061,0.06,0.057,0.053,740,13,N
15,Kentucky,Boone,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043194,0.008356,0.061,0.06,0.057,0.053,740,13,N
15,Kentucky,Boone,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042567,0.009435,0.061,0.06,0.057,0.053,523,12,N
19,Kentucky,Boyd,Ashland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045387,0.006396,0.058,0.057,0.056,0.054,740,13,N
19,Kentucky,Boyd,Ashland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045387,0.006396,0.058,0.057,0.056,0.054,740,13,N
19,Kentucky,Boyd,Ashland,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045067,0.006823,0.058,0.057,0.056,0.054,523,12,N
29,Kentucky,Bullitt,Shepherdsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044452,0.007801,0.06,0.058,0.057,0.055,740,13,N
29,Kentucky,Bullitt,Shepherdsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044452,0.007801,0.06,0.058,0.057,0.055,740,13,N
29,Kentucky,Bullitt,Shepherdsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0441,0.008446,0.06,0.058,0.057,0.055,523,12,N
37,Kentucky,Campbell,Highland Heights,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041742,0.007903,0.059,0.058,0.056,0.052,740,13,N
37,Kentucky,Campbell,Highland Heights,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041742,0.007903,0.059,0.058,0.056,0.052,740,13,N
37,Kentucky,Campbell,Highland Heights,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041267,0.008792,0.059,0.058,0.056,0.052,523,12,N
37,Kentucky,Campbell,Highland Heights,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.010714,3.006824,15.8,11.7,11.4,10.4,28,23,N
37,Kentucky,Campbell,Highland Heights,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.010714,3.006824,15.8,11.7,11.4,10.4,28,23,N
37,Kentucky,Campbell,Highland Heights,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.010714,3.006824,15.8,11.7,11.4,10.4,28,23,N
37,Kentucky,Campbell,Highland Heights,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.010714,3.006824,15.8,11.7,11.4,10.4,28,23,N
