County Code,State Name,County Name,City Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
73,California,San Diego,San Diego,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.736207,3.169852,20.3,12.8,12.7,12.3,58,95,Y
73,California,San Diego,San Diego,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.736207,3.169852,20.3,12.8,12.7,12.3,58,95,Y
73,California,San Diego,San Diego,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.736207,3.169852,20.3,12.8,12.7,12.3,58,95,Y
73,California,San Diego,San Diego,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.736207,3.169852,20.3,12.8,12.7,12.3,58,95,Y
73,California,San Diego,San Diego,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.736207,3.169852,20.3,12.8,12.7,12.3,58,95,Y
73,California,San Diego,El Cajon,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04598,0.01045,0.073,0.072,0.067,0.067,3834,27,N
73,California,San Diego,El Cajon,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046287,0.010847,0.077,0.073,0.072,0.067,3834,28,N
73,California,San Diego,El Cajon,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046309,0.010528,0.077,0.073,0.072,0.07,2904,51,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.538,2.991068,19.3,14.0,13.1,11.6,50,40,N
73,California,San Diego,El Cajon,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045167,0.011306,0.074,0.065,0.065,0.063,2872,21,N
73,California,San Diego,El Cajon,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045167,0.011306,0.074,0.065,0.065,0.063,2872,21,N
73,California,San Diego,El Cajon,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045242,0.010549,0.074,0.065,0.065,0.065,2169,41,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,El Cajon,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.562903,3.499509,23.9,22.0,18.0,17.3,186,76,N
73,California,San Diego,Pala,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043497,0.009887,0.075,0.069,0.066,0.066,8752,99,Y
73,California,San Diego,Pala,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043497,0.009887,0.075,0.069,0.066,0.066,8752,99,Y
73,California,San Diego,Pala,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043481,0.009966,0.075,0.069,0.066,0.066,6197,99,Y
75,California,San Francisco,San Francisco,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028606,0.007531,0.057,0.049,0.047,0.046,8683,98,Y
75,California,San Francisco,San Francisco,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028606,0.007531,0.057,0.049,0.047,0.046,8683,98,Y
75,California,San Francisco,San Francisco,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028452,0.00754,0.057,0.049,0.047,0.046,6182,99,Y
77,California,San Joaquin,Stockton,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034645,0.013348,0.078,0.076,0.066,0.066,8561,95,Y
77,California,San Joaquin,Stockton,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034645,0.013348,0.078,0.076,0.066,0.066,8561,95,Y
77,California,San Joaquin,Stockton,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034736,0.013342,0.078,0.076,0.066,0.066,6052,95,Y
77,California,San Joaquin,Tracy,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044204,0.014473,0.092,0.084,0.083,0.08,8656,98,Y
77,California,San Joaquin,Tracy,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044204,0.014473,0.092,0.084,0.083,0.08,8656,98,Y
77,California,San Joaquin,Tracy,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044216,0.014517,0.092,0.084,0.083,0.08,6143,98,Y
79,California,San Luis Obispo,El Paso de Robles (corporate name for Paso Robles),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040401,0.009386,0.066,0.064,0.063,0.063,8761,99,Y
79,California,San Luis Obispo,El Paso de Robles (corporate name for Paso Robles),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040401,0.009386,0.066,0.064,0.063,0.063,8761,99,Y
79,California,San Luis Obispo,El Paso de Robles (corporate name for Paso Robles),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040408,0.009396,0.066,0.064,0.063,0.063,6200,99,Y
79,California,San Luis Obispo,San Luis Obispo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035374,0.006737,0.062,0.057,0.056,0.054,8761,99,Y
79,California,San Luis Obispo,San Luis Obispo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035374,0.006737,0.062,0.057,0.056,0.054,8761,99,Y
79,California,San Luis Obispo,San Luis Obispo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035285,0.006732,0.062,0.057,0.056,0.054,6210,100,Y
79,California,San Luis Obispo,Morro Bay,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034041,0.006748,0.057,0.054,0.053,0.052,8741,99,Y
79,California,San Luis Obispo,Morro Bay,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034041,0.006748,0.057,0.054,0.053,0.052,8741,99,Y
79,California,San Luis Obispo,Morro Bay,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034044,0.006783,0.057,0.054,0.053,0.053,6198,99,Y
79,California,San Luis Obispo,Nipomo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036935,0.007306,0.064,0.063,0.063,0.06,8610,97,Y
79,California,San Luis Obispo,Nipomo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036935,0.007306,0.064,0.063,0.063,0.06,8610,97,Y
79,California,San Luis Obispo,Nipomo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036989,0.007267,0.064,0.063,0.063,0.06,6105,96,Y
79,California,San Luis Obispo,Atascadero,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038362,0.009281,0.065,0.064,0.063,0.062,8644,97,Y
79,California,San Luis Obispo,Atascadero,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038362,0.009281,0.065,0.064,0.063,0.062,8644,97,Y
79,California,San Luis Obispo,Atascadero,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038335,0.009152,0.065,0.064,0.063,0.062,6097,96,Y
79,California,San Luis Obispo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047545,0.010903,0.086,0.075,0.075,0.074,8545,97,Y
79,California,San Luis Obispo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047545,0.010903,0.086,0.075,0.075,0.074,8545,97,Y
79,California,San Luis Obispo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047048,0.010875,0.086,0.075,0.075,0.074,6054,96,Y
79,California,San Luis Obispo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045689,0.010976,0.088,0.076,0.074,0.07,8617,98,Y
79,California,San Luis Obispo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045689,0.010976,0.088,0.076,0.074,0.07,8617,98,Y
79,California,San Luis Obispo,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045715,0.010954,0.088,0.076,0.074,0.07,6112,98,Y
81,California,San Mateo,Redwood City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030445,0.008522,0.06,0.058,0.056,0.056,8692,99,Y
81,California,San Mateo,Redwood City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030445,0.008522,0.06,0.058,0.056,0.056,8692,99,Y
81,California,San Mateo,Redwood City,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030421,0.00851,0.06,0.058,0.056,0.056,6179,99,Y
83,California,Santa Barbara,Capitan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040467,0.007157,0.072,0.071,0.063,0.061,8360,98,Y
83,California,Santa Barbara,Capitan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040467,0.007157,0.072,0.071,0.063,0.061,8360,98,Y
83,California,Santa Barbara,Capitan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040371,0.007193,0.072,0.071,0.063,0.061,5941,99,Y
83,California,Santa Barbara,Santa Barbara,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038696,0.007205,0.072,0.065,0.062,0.062,8713,98,Y
83,California,Santa Barbara,Santa Barbara,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038696,0.007205,0.072,0.065,0.062,0.062,8713,98,Y
83,California,Santa Barbara,Santa Barbara,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03873,0.007196,0.072,0.065,0.062,0.062,6194,99,Y
83,California,Santa Barbara,Santa Maria,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033309,0.006584,0.056,0.054,0.054,0.053,8711,98,Y
83,California,Santa Barbara,Santa Maria,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033309,0.006584,0.056,0.054,0.054,0.053,8711,98,Y
83,California,Santa Barbara,Santa Maria,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033186,0.006679,0.056,0.054,0.054,0.053,6180,99,Y
83,California,Santa Barbara,Lompoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037805,0.007203,0.061,0.061,0.06,0.059,8447,94,Y
83,California,Santa Barbara,Lompoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037805,0.007203,0.061,0.061,0.06,0.059,8447,94,Y
83,California,Santa Barbara,Lompoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037726,0.007168,0.061,0.061,0.06,0.059,6036,96,Y
83,California,Santa Barbara,Los Padres National Forest,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042417,0.009053,0.073,0.066,0.065,0.064,8415,95,Y
83,California,Santa Barbara,Los Padres National Forest,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042417,0.009053,0.073,0.066,0.065,0.064,8415,95,Y
83,California,Santa Barbara,Los Padres National Forest,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04249,0.009017,0.073,0.066,0.065,0.064,5996,95,Y
83,California,Santa Barbara,Gaviota,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037152,0.007466,0.067,0.065,0.063,0.057,8406,99,Y
83,California,Santa Barbara,Gaviota,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037152,0.007466,0.067,0.065,0.063,0.057,8406,99,Y
83,California,Santa Barbara,Gaviota,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.0371,0.007444,0.067,0.065,0.063,0.057,5961,99,Y
83,California,Santa Barbara,Carpinteria,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035017,0.007017,0.064,0.063,0.055,0.055,8390,94,Y
83,California,Santa Barbara,Carpinteria,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035017,0.007017,0.064,0.063,0.055,0.055,8390,94,Y
83,California,Santa Barbara,Carpinteria,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035083,0.006978,0.064,0.063,0.055,0.055,5978,95,Y
83,California,Santa Barbara,Capitan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042259,0.007576,0.075,0.069,0.065,0.064,8240,97,Y
83,California,Santa Barbara,Capitan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042259,0.007576,0.075,0.069,0.065,0.064,8240,97,Y
83,California,Santa Barbara,Capitan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042186,0.007596,0.075,0.069,0.065,0.064,5854,97,Y
83,California,Santa Barbara,Lompoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03494,0.007006,0.061,0.061,0.059,0.052,8452,99,Y
83,California,Santa Barbara,Lompoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03494,0.007006,0.061,0.061,0.059,0.052,8452,99,Y
83,California,Santa Barbara,Lompoc,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034959,0.007067,0.061,0.061,0.059,0.052,6001,99,Y
83,California,Santa Barbara,Goleta,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038298,0.007028,0.071,0.064,0.062,0.061,8475,99,Y
83,California,Santa Barbara,Goleta,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038298,0.007028,0.071,0.064,0.062,0.061,8475,99,Y
83,California,Santa Barbara,Goleta,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038294,0.007003,0.071,0.064,0.062,0.061,6018,99,Y
83,California,Santa Barbara,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038695,0.007514,0.067,0.064,0.062,0.061,8754,99,Y
83,California,Santa Barbara,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038695,0.007514,0.067,0.064,0.062,0.061,8754,99,Y
83,California,Santa Barbara,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038694,0.007521,0.067,0.064,0.062,0.061,6204,99,Y
83,California,Santa Barbara,Vandenberg Air Force Base,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037223,0.007292,0.066,0.063,0.058,0.057,8015,94,Y
83,California,Santa Barbara,Vandenberg Air Force Base,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037223,0.007292,0.066,0.063,0.058,0.057,8015,94,Y
83,California,Santa Barbara,Vandenberg Air Force Base,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037117,0.007288,0.066,0.063,0.058,0.057,5697,94,Y
85,California,Santa Clara,Gilroy,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038061,0.008988,0.07,0.066,0.062,0.061,5835,100,Y
85,California,Santa Clara,Gilroy,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038061,0.008988,0.07,0.066,0.062,0.061,5835,100,Y
85,California,Santa Clara,Gilroy,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038075,0.008969,0.07,0.066,0.062,0.061,4139,100,Y
85,California,Santa Clara,San Jose,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033701,0.009789,0.066,0.066,0.062,0.061,8625,97,Y
85,California,Santa Clara,San Jose,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033701,0.009789,0.066,0.066,0.062,0.061,8625,97,Y
85,California,Santa Clara,San Jose,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033689,0.009758,0.066,0.066,0.062,0.061,6129,98,Y
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,San Jose,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.045263,3.834162,22.7,20.3,19.4,15.8,95,78,N
85,California,Santa Clara,Los Gatos,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038444,0.009597,0.065,0.064,0.064,0.062,5846,100,Y
85,California,Santa Clara,Los Gatos,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038444,0.009597,0.065,0.064,0.064,0.062,5846,100,Y
85,California,Santa Clara,Los Gatos,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038254,0.009614,0.065,0.064,0.064,0.062,4138,100,Y
85,California,Santa Clara,San Martin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041251,0.009709,0.071,0.07,0.069,0.068,5735,97,Y
85,California,Santa Clara,San Martin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041251,0.009709,0.071,0.07,0.069,0.068,5735,97,Y
85,California,Santa Clara,San Martin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041301,0.009676,0.071,0.07,0.069,0.068,4073,98,Y
87,California,Santa Cruz,Live Oak,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032081,0.007051,0.057,0.055,0.055,0.052,8645,98,Y
87,California,Santa Cruz,Live Oak,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032081,0.007051,0.057,0.055,0.055,0.052,8645,98,Y
87,California,Santa Cruz,Live Oak,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032047,0.007055,0.057,0.055,0.055,0.052,6123,98,Y
89,California,Shasta,Redding,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038116,0.01358,0.074,0.073,0.072,0.072,8722,99,Y
89,California,Shasta,Redding,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038116,0.01358,0.074,0.073,0.072,0.072,8722,99,Y
89,California,Shasta,Redding,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037931,0.013676,0.074,0.073,0.072,0.072,6179,98,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Redding,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.05,2.934745,12.6,12.5,11.2,11.0,56,92,Y
89,California,Shasta,Anderson,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034589,0.015066,0.072,0.071,0.067,0.067,8617,98,Y
89,California,Shasta,Anderson,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034589,0.015066,0.072,0.071,0.067,0.067,8617,98,Y
89,California,Shasta,Anderson,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034522,0.015091,0.072,0.071,0.067,0.067,6102,98,Y
89,California,Shasta,Shasta Lake,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04137,0.013311,0.082,0.079,0.077,0.076,8665,98,Y
89,California,Shasta,Shasta Lake,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04137,0.013311,0.082,0.079,0.077,0.076,8665,98,Y
89,California,Shasta,Shasta Lake,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041304,0.013431,0.082,0.079,0.077,0.076,6133,98,Y
89,California,Shasta,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044,0.007301,0.066,0.064,0.064,0.064,8210,91,Y
89,California,Shasta,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.044,0.007301,0.066,0.064,0.064,0.064,8210,91,Y
89,California,Shasta,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043457,0.007518,0.066,0.064,0.064,0.064,5829,92,Y
93,California,Siskiyou,Yreka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029574,0.010415,0.068,0.058,0.057,0.055,8613,98,Y
93,California,Siskiyou,Yreka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029574,0.010415,0.068,0.058,0.057,0.055,8613,98,Y
93,California,Siskiyou,Yreka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029475,0.01042,0.068,0.058,0.057,0.055,6104,98,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
93,California,Siskiyou,Yreka,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),4.936207,3.684805,25.1,11.5,10.6,9.1,58,95,Y
95,California,Solano,Vallejo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032319,0.008339,0.072,0.065,0.061,0.061,8654,98,Y
95,California,Solano,Vallejo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032319,0.008339,0.072,0.065,0.061,0.061,8654,98,Y
95,California,Solano,Vallejo,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032223,0.008394,0.072,0.065,0.061,0.061,6140,98,Y
95,California,Solano,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038235,0.008707,0.067,0.067,0.066,0.064,5830,100,Y
95,California,Solano,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038235,0.008707,0.067,0.067,0.066,0.064,5830,100,Y
95,California,Solano,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038178,0.008783,0.067,0.067,0.066,0.064,4136,100,Y
95,California,Solano,Vacaville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036633,0.01048,0.072,0.069,0.068,0.067,8754,100,Y
95,California,Solano,Vacaville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036633,0.01048,0.072,0.069,0.068,0.067,8754,100,Y
95,California,Solano,Vacaville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036482,0.010608,0.072,0.069,0.068,0.067,6206,100,Y
97,California,Sonoma,Sebastopol,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.02897,0.007717,0.064,0.055,0.053,0.048,8743,99,Y
97,California,Sonoma,Sebastopol,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.02897,0.007717,0.064,0.055,0.053,0.048,8743,99,Y
97,California,Sonoma,Sebastopol,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.028835,0.007745,0.064,0.055,0.053,0.048,6201,99,Y
97,California,Sonoma,Healdsburg,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033607,0.007698,0.066,0.058,0.056,0.055,8309,92,Y
97,California,Sonoma,Healdsburg,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033607,0.007698,0.066,0.058,0.056,0.055,8309,92,Y
97,California,Sonoma,Healdsburg,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.033509,0.007703,0.066,0.058,0.056,0.055,5903,93,Y
